,post_date,industry,count_id_indexed
740,2020-04-16,Entertainment,0.3629
741,2020-04-16,Financial Services,0.6613
742,2020-04-16,Healthcare,0.5869
743,2020-04-16,Hospitality,0.179
744,2020-04-16,Insurance,0.623
745,2020-04-16,Manufacturing,0.4826
746,2020-04-16,Mining,0.4543
747,2020-04-16,Real Estate,0.556
748,2020-04-16,Retail,0.5189
749,2020-04-16,Services,0.6406
750,2020-04-16,Transportation,0.6508
751,2020-04-16,Wholesale,0.6294
752,2020-04-17,Communication,0.5775
753,2020-04-17,Communication,0.5088
754,2020-04-17,Construction,0.5903
755,2020-04-17,Energy,0.4661
756,2020-04-17,Entertainment,0.3563
757,2020-04-17,Financial Services,0.6258
758,2020-04-17,Healthcare,0.5785
759,2020-04-17,Hospitality,0.172
760,2020-04-17,Insurance,0.6352
761,2020-04-17,Manufacturing,0.4721
762,2020-04-17,Mining,0.4408
763,2020-04-17,Real Estate,0.5434
764,2020-04-17,Retail,0.5284
765,2020-04-17,Services,0.6477
766,2020-04-17,Transportation,0.6534
767,2020-04-17,Wholesale,0.618
768,2020-04-18,Communication,0.6054
769,2020-04-18,Communication,0.5202
770,2020-04-18,Construction,0.6233
771,2020-04-18,Energy,0.4908
772,2020-04-18,Entertainment,0.3748
773,2020-04-18,Financial Services,0.6538
774,2020-04-18,Healthcare,0.6103
775,2020-04-18,Hospitality,0.1799
776,2020-04-18,Insurance,0.6625
777,2020-04-18,Manufacturing,0.5005
778,2020-04-18,Mining,0.4603
779,2020-04-18,Real Estate,0.5962
780,2020-04-18,Retail,0.5629
781,2020-04-18,Services,0.6713
782,2020-04-18,Transportation,0.7045
783,2020-04-18,Wholesale,0.6431
784,2020-04-19,Communication,0.5821
785,2020-04-19,Communication,0.5202
786,2020-04-19,Construction,0.5947
787,2020-04-19,Energy,0.4803
788,2020-04-19,Entertainment,0.3571
789,2020-04-19,Financial Services,0.6515
790,2020-04-19,Healthcare,0.5812
791,2020-04-19,Hospitality,0.17
792,2020-04-19,Insurance,0.6626
793,2020-04-19,Manufacturing,0.4847
794,2020-04-19,Mining,0.4356
795,2020-04-19,Real Estate,0.5782
796,2020-04-19,Retail,0.5305
797,2020-04-19,Services,0.6517
798,2020-04-19,Transportation,0.6446
799,2020-04-19,Wholesale,0.6154
800,2020-04-20,Communication,0.5776
801,2020-04-20,Communication,0.5424
802,2020-04-20,Construction,0.5979
803,2020-04-20,Energy,0.4841
804,2020-04-20,Entertainment,0.3419
805,2020-04-20,Financial Services,0.7497
806,2020-04-20,Healthcare,0.5626
807,2020-04-20,Hospitality,0.175
808,2020-04-20,Insurance,0.6654
809,2020-04-20,Manufacturing,0.4791
810,2020-04-20,Mining,0.443
811,2020-04-20,Real Estate,0.5772
812,2020-04-20,Retail,0.5117
813,2020-04-20,Services,0.6386
814,2020-04-20,Transportation,0.6275
815,2020-04-20,Wholesale,0.6162
816,2020-04-21,Communication,0.5765
817,2020-04-21,Communication,0.5301
818,2020-04-21,Construction,0.603
819,2020-04-21,Energy,0.4942
820,2020-04-21,Entertainment,0.3421
821,2020-04-21,Financial Services,0.7587
822,2020-04-21,Healthcare,0.5569
823,2020-04-21,Hospitality,0.1739
824,2020-04-21,Insurance,0.6819
825,2020-04-21,Manufacturing,0.4778
826,2020-04-21,Mining,0.4426
827,2020-04-21,Real Estate,0.5915
828,2020-04-21,Retail,0.5066
829,2020-04-21,Services,0.6329
830,2020-04-21,Transportation,0.6068
831,2020-04-21,Wholesale,0.5948
832,2020-04-22,Communication,0.5857
833,2020-04-22,Communication,0.5479
834,2020-04-22,Construction,0.6087
835,2020-04-22,Energy,0.5102
836,2020-04-22,Entertainment,0.3426
837,2020-04-22,Financial Services,0.7743
838,2020-04-22,Healthcare,0.5634
839,2020-04-22,Hospitality,0.1792
840,2020-04-22,Insurance,0.7152
841,2020-04-22,Manufacturing,0.4831
842,2020-04-22,Mining,0.4235
843,2020-04-22,Real Estate,0.6149
844,2020-04-22,Retail,0.5196
845,2020-04-22,Services,0.637
846,2020-04-22,Transportation,0.5878
847,2020-04-22,Wholesale,0.5973
848,2020-04-23,Communication,0.5863
849,2020-04-23,Communication,0.5064
850,2020-04-23,Construction,0.6092
851,2020-04-23,Energy,0.5176
852,2020-04-23,Entertainment,0.3548
853,2020-04-23,Financial Services,0.7686
854,2020-04-23,Healthcare,0.5791
855,2020-04-23,Hospitality,0.1831
856,2020-04-23,Insurance,0.7294
857,2020-04-23,Manufacturing,0.4901
858,2020-04-23,Mining,0.4122
859,2020-04-23,Real Estate,0.6326
860,2020-04-23,Retail,0.5344
861,2020-04-23,Services,0.641
862,2020-04-23,Transportation,0.5947
863,2020-04-23,Wholesale,0.5932
864,2020-04-24,Communication,0.5831
865,2020-04-24,Communication,0.4701
866,2020-04-24,Construction,0.6132
867,2020-04-24,Energy,0.4973
868,2020-04-24,Entertainment,0.3627
869,2020-04-24,Financial Services,0.7814
870,2020-04-24,Healthcare,0.5784
871,2020-04-24,Hospitality,0.1863
872,2020-04-24,Insurance,0.728
873,2020-04-24,Manufacturing,0.4968
874,2020-04-24,Mining,0.4066
875,2020-04-24,Real Estate,0.6287
876,2020-04-24,Retail,0.5138
877,2020-04-24,Services,0.6422
878,2020-04-24,Transportation,0.5586
879,2020-04-24,Wholesale,0.5864
880,2020-04-25,Communication,0.5809
881,2020-04-25,Communication,0.458
882,2020-04-25,Construction,0.6293
883,2020-04-25,Energy,0.4891
884,2020-04-25,Entertainment,0.3716
885,2020-04-25,Financial Services,0.7629
886,2020-04-25,Healthcare,0.5684
887,2020-04-25,Hospitality,0.1875
888,2020-04-25,Insurance,0.7314
889,2020-04-25,Manufacturing,0.4906
890,2020-04-25,Mining,0.3958
891,2020-04-25,Real Estate,0.6017
892,2020-04-25,Retail,0.5129
893,2020-04-25,Services,0.6477
894,2020-04-25,Transportation,0.509
895,2020-04-25,Wholesale,0.5772
896,2020-04-26,Communication,0.5851
897,2020-04-26,Communication,0.4355
898,2020-04-26,Construction,0.6326
899,2020-04-26,Energy,0.4919
900,2020-04-26,Entertainment,0.379
901,2020-04-26,Financial Services,0.7585
902,2020-04-26,Healthcare,0.5773
903,2020-04-26,Hospitality,0.1865
904,2020-04-26,Insurance,0.7205
905,2020-04-26,Manufacturing,0.4912
906,2020-04-26,Mining,0.3988
907,2020-04-26,Real Estate,0.5997
908,2020-04-26,Retail,0.5177
909,2020-04-26,Services,0.6418
910,2020-04-26,Transportation,0.5294
911,2020-04-26,Wholesale,0.573
912,2020-04-27,Communication,0.6201
913,2020-04-27,Communication,0.4056
914,2020-04-27,Construction,0.6452
915,2020-04-27,Energy,0.4925
916,2020-04-27,Entertainment,0.402
917,2020-04-27,Financial Services,0.5373
918,2020-04-27,Healthcare,0.6029
919,2020-04-27,Hospitality,0.2418
920,2020-04-27,Insurance,0.7162
921,2020-04-27,Manufacturing,0.5038
922,2020-04-27,Mining,0.3832
923,2020-04-27,Real Estate,0.5956
924,2020-04-27,Retail,0.5344
925,2020-04-27,Services,0.6564
926,2020-04-27,Transportation,0.5498
927,2020-04-27,Wholesale,0.5694
928,2020-04-28,Communication,0.6364
929,2020-04-28,Communication,0.4309
930,2020-04-28,Construction,0.6561
931,2020-04-28,Energy,0.5
932,2020-04-28,Entertainment,0.4212
933,2020-04-28,Financial Services,0.5292
934,2020-04-28,Healthcare,0.6196
935,2020-04-28,Hospitality,0.2494
936,2020-04-28,Insurance,0.7094
937,2020-04-28,Manufacturing,0.513
938,2020-04-28,Mining,0.4075
939,2020-04-28,Real Estate,0.5838
940,2020-04-28,Retail,0.5524
941,2020-04-28,Services,0.6718
942,2020-04-28,Transportation,0.5548
943,2020-04-28,Wholesale,0.5707
944,2020-04-29,Communication,0.6343
945,2020-04-29,Communication,0.5348
946,2020-04-29,Construction,0.6481
947,2020-04-29,Energy,0.501
948,2020-04-29,Entertainment,0.433
949,2020-04-29,Financial Services,0.5108
950,2020-04-29,Healthcare,0.627
951,2020-04-29,Hospitality,0.2709
952,2020-04-29,Insurance,0.6678
953,2020-04-29,Manufacturing,0.524
954,2020-04-29,Mining,0.4192
955,2020-04-29,Real Estate,0.5735
956,2020-04-29,Retail,0.5626
957,2020-04-29,Services,0.6752
958,2020-04-29,Transportation,0.5418
959,2020-04-29,Wholesale,0.6202
960,2020-04-30,Communication,0.6474
961,2020-04-30,Communication,0.5432
962,2020-04-30,Construction,0.6656
963,2020-04-30,Energy,0.5037
964,2020-04-30,Entertainment,0.4233
965,2020-04-30,Financial Services,0.5073
966,2020-04-30,Healthcare,0.6278
967,2020-04-30,Hospitality,0.282
968,2020-04-30,Insurance,0.6326
969,2020-04-30,Manufacturing,0.525
970,2020-04-30,Mining,0.4222
971,2020-04-30,Real Estate,0.6017
972,2020-04-30,Retail,0.5608
973,2020-04-30,Services,0.6758
974,2020-04-30,Transportation,0.539
975,2020-04-30,Wholesale,0.6503
976,2020-05-01,Communication,0.6961
977,2020-05-01,Communication,0.5625
978,2020-05-01,Construction,0.6974
979,2020-05-01,Energy,0.5346
980,2020-05-01,Entertainment,0.4963
981,2020-05-01,Financial Services,0.5181
982,2020-05-01,Healthcare,0.6918
983,2020-05-01,Hospitality,0.3102
984,2020-05-01,Insurance,0.7039
985,2020-05-01,Manufacturing,0.5413
986,2020-05-01,Mining,0.4127
987,2020-05-01,Real Estate,0.7863
988,2020-05-01,Retail,0.6167
989,2020-05-01,Services,0.7465
990,2020-05-01,Transportation,0.6882
991,2020-05-01,Wholesale,0.6813
992,2020-05-02,Communication,0.7105
993,2020-05-02,Communication,0.5811
994,2020-05-02,Construction,0.711
995,2020-05-02,Energy,0.5689
996,2020-05-02,Entertainment,0.5127
997,2020-05-02,Financial Services,0.5202
998,2020-05-02,Healthcare,0.7061
999,2020-05-02,Hospitality,0.3138
1000,2020-05-02,Insurance,0.7168
1001,2020-05-02,Manufacturing,0.5401
1002,2020-05-02,Mining,0.404
1003,2020-05-02,Real Estate,0.8198
1004,2020-05-02,Retail,0.6441
1005,2020-05-02,Services,0.7688
1006,2020-05-02,Transportation,0.822
1007,2020-05-02,Wholesale,0.7037
1008,2020-05-03,Communication,0.7127
1009,2020-05-03,Communication,0.6114
1010,2020-05-03,Construction,0.7235
1011,2020-05-03,Energy,0.5811
1012,2020-05-03,Entertainment,0.5148
1013,2020-05-03,Financial Services,0.5206
1014,2020-05-03,Healthcare,0.7051
1015,2020-05-03,Hospitality,0.3112
1016,2020-05-03,Insurance,0.7126
1017,2020-05-03,Manufacturing,0.5397
1018,2020-05-03,Mining,0.3971
1019,2020-05-03,Real Estate,0.8344
1020,2020-05-03,Retail,0.6505
1021,2020-05-03,Services,0.7692
1022,2020-05-03,Transportation,0.8328
1023,2020-05-03,Wholesale,0.7106
1024,2020-05-04,Communication,0.6889
1025,2020-05-04,Communication,0.6277
1026,2020-05-04,Construction,0.7282
1027,2020-05-04,Energy,0.5834
1028,2020-05-04,Entertainment,0.4971
1029,2020-05-04,Financial Services,0.532
1030,2020-05-04,Healthcare,0.695
1031,2020-05-04,Hospitality,0.271
1032,2020-05-04,Insurance,0.7172
1033,2020-05-04,Manufacturing,0.5303
1034,2020-05-04,Mining,0.4092
1035,2020-05-04,Real Estate,0.8402
1036,2020-05-04,Retail,0.6514
1037,2020-05-04,Services,0.7648
1038,2020-05-04,Transportation,0.8288
1039,2020-05-04,Wholesale,0.7094
1040,2020-05-05,Communication,0.6895
1041,2020-05-05,Communication,0.607
1042,2020-05-05,Construction,0.7339
1043,2020-05-05,Energy,0.5797
1044,2020-05-05,Entertainment,0.486
1045,2020-05-05,Financial Services,0.6316
1046,2020-05-05,Healthcare,0.6879
1047,2020-05-05,Hospitality,0.2792
1048,2020-05-05,Insurance,0.7213
1049,2020-05-05,Manufacturing,0.5567
1050,2020-05-05,Mining,0.3984
1051,2020-05-05,Real Estate,0.9414
1052,2020-05-05,Retail,0.6704
1053,2020-05-05,Services,0.7597
1054,2020-05-05,Transportation,0.8333
1055,2020-05-05,Wholesale,0.7122
1056,2020-05-06,Communication,0.7013
1057,2020-05-06,Communication,0.48
1058,2020-05-06,Construction,0.7466
1059,2020-05-06,Energy,0.6024
1060,2020-05-06,Entertainment,0.4879
1061,2020-05-06,Financial Services,0.6697
1062,2020-05-06,Healthcare,0.6977
1063,2020-05-06,Hospitality,0.2673
1064,2020-05-06,Insurance,0.7162
1065,2020-05-06,Manufacturing,0.5862
1066,2020-05-06,Mining,0.3992
1067,2020-05-06,Real Estate,0.959
1068,2020-05-06,Retail,0.6769
1069,2020-05-06,Services,0.7575
1070,2020-05-06,Transportation,0.8416
1071,2020-05-06,Wholesale,0.6743
1072,2020-05-07,Communication,0.7104
1073,2020-05-07,Communication,0.4869
1074,2020-05-07,Construction,0.7526
1075,2020-05-07,Energy,0.6031
1076,2020-05-07,Entertainment,0.5003
1077,2020-05-07,Financial Services,0.6855
1078,2020-05-07,Healthcare,0.7214
1079,2020-05-07,Hospitality,0.267
1080,2020-05-07,Insurance,0.7362
1081,2020-05-07,Manufacturing,0.6018
1082,2020-05-07,Mining,0.4105
1083,2020-05-07,Real Estate,0.95
1084,2020-05-07,Retail,0.7494
1085,2020-05-07,Services,0.7678
1086,2020-05-07,Transportation,0.8531
1087,2020-05-07,Wholesale,0.6666
1088,2020-05-08,Communication,0.6806
1089,2020-05-08,Communication,0.4896
1090,2020-05-08,Construction,0.7441
1091,2020-05-08,Energy,0.5757
1092,2020-05-08,Entertainment,0.4275
1093,2020-05-08,Financial Services,0.685
1094,2020-05-08,Healthcare,0.6645
1095,2020-05-08,Hospitality,0.2518
1096,2020-05-08,Insurance,0.64
1097,2020-05-08,Manufacturing,0.5837
1098,2020-05-08,Mining,0.4218
1099,2020-05-08,Real Estate,0.7741
1100,2020-05-08,Retail,0.7368
1101,2020-05-08,Services,0.696
1102,2020-05-08,Transportation,0.7176
1103,2020-05-08,Wholesale,0.6587
1104,2020-05-09,Communication,0.677
1105,2020-05-09,Communication,0.4907
1106,2020-05-09,Construction,0.7531
1107,2020-05-09,Energy,0.5492
1108,2020-05-09,Entertainment,0.4041
1109,2020-05-09,Financial Services,0.6931
1110,2020-05-09,Healthcare,0.65
1111,2020-05-09,Hospitality,0.2532
1112,2020-05-09,Insurance,0.6148
1113,2020-05-09,Manufacturing,0.59
1114,2020-05-09,Mining,0.4907
1115,2020-05-09,Real Estate,0.7526
1116,2020-05-09,Retail,0.7435
1117,2020-05-09,Services,0.6892
1118,2020-05-09,Transportation,0.642
1119,2020-05-09,Wholesale,0.6584
1120,2020-05-10,Communication,0.676
1121,2020-05-10,Communication,0.4869
1122,2020-05-10,Construction,0.7696
1123,2020-05-10,Energy,0.5366
1124,2020-05-10,Entertainment,0.4033
1125,2020-05-10,Financial Services,0.6902
1126,2020-05-10,Healthcare,0.6584
1127,2020-05-10,Hospitality,0.2547
1128,2020-05-10,Insurance,0.606
1129,2020-05-10,Manufacturing,0.591
1130,2020-05-10,Mining,0.5162
1131,2020-05-10,Real Estate,0.7584
1132,2020-05-10,Retail,0.7416
1133,2020-05-10,Services,0.6897
1134,2020-05-10,Transportation,0.6239
1135,2020-05-10,Wholesale,0.6567
1136,2020-05-11,Communication,0.6827
1137,2020-05-11,Communication,0.4913
1138,2020-05-11,Construction,0.7638
1139,2020-05-11,Energy,0.5336
1140,2020-05-11,Entertainment,0.4212
1141,2020-05-11,Financial Services,0.6886
1142,2020-05-11,Healthcare,0.6606
1143,2020-05-11,Hospitality,0.2583
1144,2020-05-11,Insurance,0.5948
1145,2020-05-11,Manufacturing,0.6005
1146,2020-05-11,Mining,0.5457
1147,2020-05-11,Real Estate,0.7749
1148,2020-05-11,Retail,0.7513
1149,2020-05-11,Services,0.6872
1150,2020-05-11,Transportation,0.6028
1151,2020-05-11,Wholesale,0.672
1152,2020-05-12,Communication,0.695
1153,2020-05-12,Communication,0.5001
1154,2020-05-12,Construction,0.7663
1155,2020-05-12,Energy,0.5549
1156,2020-05-12,Entertainment,0.4254
1157,2020-05-12,Financial Services,0.6017
1158,2020-05-12,Healthcare,0.6698
1159,2020-05-12,Hospitality,0.267
1160,2020-05-12,Insurance,0.6076
1161,2020-05-12,Manufacturing,0.5826
1162,2020-05-12,Mining,0.6012
1163,2020-05-12,Real Estate,0.7993
1164,2020-05-12,Retail,0.7685
1165,2020-05-12,Services,0.6859
1166,2020-05-12,Transportation,0.6184
1167,2020-05-12,Wholesale,0.7071
1168,2020-05-13,Communication,0.7235
1169,2020-05-13,Communication,0.5336
1170,2020-05-13,Construction,0.823
1171,2020-05-13,Energy,0.5682
1172,2020-05-13,Entertainment,0.4412
1173,2020-05-13,Financial Services,0.6295
1174,2020-05-13,Healthcare,0.6931
1175,2020-05-13,Hospitality,0.2797
1176,2020-05-13,Insurance,0.6313
1177,2020-05-13,Manufacturing,0.5729
1178,2020-05-13,Mining,0.6415
1179,2020-05-13,Real Estate,0.8705
1180,2020-05-13,Retail,0.7804
1181,2020-05-13,Services,0.7751
1182,2020-05-13,Transportation,0.6478
1183,2020-05-13,Wholesale,0.7385
1184,2020-05-14,Communication,0.7333
1185,2020-05-14,Communication,0.5121
1186,2020-05-14,Construction,0.8123
1187,2020-05-14,Energy,0.6024
1188,2020-05-14,Entertainment,0.4236
1189,2020-05-14,Financial Services,0.6504
1190,2020-05-14,Healthcare,0.7106
1191,2020-05-14,Hospitality,0.2901
1192,2020-05-14,Insurance,0.6593
1193,2020-05-14,Manufacturing,0.5823
1194,2020-05-14,Mining,0.655
1195,2020-05-14,Real Estate,0.8968
1196,2020-05-14,Retail,0.7352
1197,2020-05-14,Services,0.8511
1198,2020-05-14,Transportation,0.6628
1199,2020-05-14,Wholesale,0.7635
1200,2020-05-15,Communication,0.7253
1201,2020-05-15,Communication,0.5432
1202,2020-05-15,Construction,0.7976
1203,2020-05-15,Energy,0.5994
1204,2020-05-15,Entertainment,0.4249
1205,2020-05-15,Financial Services,0.6333
1206,2020-05-15,Healthcare,0.709
1207,2020-05-15,Hospitality,0.3047
1208,2020-05-15,Insurance,0.7339
1209,2020-05-15,Manufacturing,0.5747
1210,2020-05-15,Mining,0.6671
1211,2020-05-15,Real Estate,0.9153
1212,2020-05-15,Retail,0.7275
1213,2020-05-15,Services,0.859
1214,2020-05-15,Transportation,0.6621
1215,2020-05-15,Wholesale,0.7892
1216,2020-05-16,Communication,0.7196
1217,2020-05-16,Communication,0.5373
1218,2020-05-16,Construction,0.7788
1219,2020-05-16,Energy,0.6221
1220,2020-05-16,Entertainment,0.4254
1221,2020-05-16,Financial Services,0.6641
1222,2020-05-16,Healthcare,0.7099
1223,2020-05-16,Hospitality,0.3106
1224,2020-05-16,Insurance,0.7363
1225,2020-05-16,Manufacturing,0.5663
1226,2020-05-16,Mining,0.6064
1227,2020-05-16,Real Estate,0.9159
1228,2020-05-16,Retail,0.7226
1229,2020-05-16,Services,0.8581
1230,2020-05-16,Transportation,0.6645
1231,2020-05-16,Wholesale,0.7903
1232,2020-05-17,Communication,0.7174
1233,2020-05-17,Communication,0.5311
1234,2020-05-17,Construction,0.7643
1235,2020-05-17,Energy,0.616
1236,2020-05-17,Entertainment,0.417
1237,2020-05-17,Financial Services,0.6649
1238,2020-05-17,Healthcare,0.6918
1239,2020-05-17,Hospitality,0.3192
1240,2020-05-17,Insurance,0.7368
1241,2020-05-17,Manufacturing,0.5652
1242,2020-05-17,Mining,0.5873
1243,2020-05-17,Real Estate,0.9076
1244,2020-05-17,Retail,0.7189
1245,2020-05-17,Services,0.8523
1246,2020-05-17,Transportation,0.679
1247,2020-05-17,Wholesale,0.7903
1248,2020-05-18,Communication,0.721
1249,2020-05-18,Communication,0.5591
1250,2020-05-18,Construction,0.7709
1251,2020-05-18,Energy,0.6116
1252,2020-05-18,Entertainment,0.4025
1253,2020-05-18,Financial Services,0.7068
1254,2020-05-18,Healthcare,0.7005
1255,2020-05-18,Hospitality,0.321
1256,2020-05-18,Insurance,0.7577
1257,2020-05-18,Manufacturing,0.5599
1258,2020-05-18,Mining,0.5644
1259,2020-05-18,Real Estate,0.9024
1260,2020-05-18,Retail,0.7123
1261,2020-05-18,Services,0.8546
1262,2020-05-18,Transportation,0.6937
1263,2020-05-18,Wholesale,0.7889
1264,2020-05-19,Communication,0.7175
1265,2020-05-19,Communication,0.5559
1266,2020-05-19,Construction,0.7835
1267,2020-05-19,Energy,0.5936
1268,2020-05-19,Entertainment,0.407
1269,2020-05-19,Financial Services,0.8015
1270,2020-05-19,Healthcare,0.7017
1271,2020-05-19,Hospitality,0.3232
1272,2020-05-19,Insurance,0.7531
1273,2020-05-19,Manufacturing,0.5468
1274,2020-05-19,Mining,0.5176
1275,2020-05-19,Real Estate,0.8093
1276,2020-05-19,Retail,0.6995
1277,2020-05-19,Services,0.8518
1278,2020-05-19,Transportation,0.6929
1279,2020-05-19,Wholesale,0.7671
1280,2020-05-20,Communication,0.6938
1281,2020-05-20,Communication,0.5357
1282,2020-05-20,Construction,0.7579
1283,2020-05-20,Energy,0.5634
1284,2020-05-20,Entertainment,0.3993
1285,2020-05-20,Financial Services,0.7738
1286,2020-05-20,Healthcare,0.6714
1287,2020-05-20,Hospitality,0.3294
1288,2020-05-20,Insurance,0.7203
1289,2020-05-20,Manufacturing,0.5139
1290,2020-05-20,Mining,0.4725
1291,2020-05-20,Real Estate,0.7315
1292,2020-05-20,Retail,0.6771
1293,2020-05-20,Services,0.7643
1294,2020-05-20,Transportation,0.6679
1295,2020-05-20,Wholesale,0.736
1296,2020-05-21,Communication,0.692
1297,2020-05-21,Communication,0.5617
1298,2020-05-21,Construction,0.7719
1299,2020-05-21,Energy,0.5617
1300,2020-05-21,Entertainment,0.4064
1301,2020-05-21,Financial Services,0.7717
1302,2020-05-21,Healthcare,0.6458
1303,2020-05-21,Hospitality,0.3392
1304,2020-05-21,Insurance,0.6899
1305,2020-05-21,Manufacturing,0.5106
1306,2020-05-21,Mining,0.4781
1307,2020-05-21,Real Estate,0.7037
1308,2020-05-21,Retail,0.6732
1309,2020-05-21,Services,0.6933
1310,2020-05-21,Transportation,0.6564
1311,2020-05-21,Wholesale,0.7208
1312,2020-05-22,Communication,0.6934
1313,2020-05-22,Communication,0.5436
1314,2020-05-22,Construction,0.7713
1315,2020-05-22,Energy,0.5709
1316,2020-05-22,Entertainment,0.4088
1317,2020-05-22,Financial Services,0.8059
1318,2020-05-22,Healthcare,0.6501
1319,2020-05-22,Hospitality,0.3382
1320,2020-05-22,Insurance,0.6117
1321,2020-05-22,Manufacturing,0.5262
1322,2020-05-22,Mining,0.472
1323,2020-05-22,Real Estate,0.694
1324,2020-05-22,Retail,0.6697
1325,2020-05-22,Services,0.6883
1326,2020-05-22,Transportation,0.6672
1327,2020-05-22,Wholesale,0.6899
1328,2020-05-23,Communication,0.6915
1329,2020-05-23,Communication,0.5433
1330,2020-05-23,Construction,0.7471
1331,2020-05-23,Energy,0.5621
