,post_date,job_family,count_id_indexed
656,2020-04-04,Manufacturing/Operations Staff,0.5094
657,2020-04-04,Marketing/Advertising,0.3717
658,2020-04-04,Product Management,0.5095
659,2020-04-04,Retail Staff,0.3691
660,2020-04-04,Sales,0.3661
661,2020-04-04,Security,0.5012
662,2020-04-04,Skilled Trades,0.4238
663,2020-04-04,Supply Chain Staff,0.4231
664,2020-04-04,Unassigned,0.6531
665,2020-04-05,Human Resources,0.4611
666,2020-04-05,Customer Service,0.3663
667,2020-04-05,Entertainment and Recreation,0.2536
668,2020-04-05,Facilities/Constr,0.3281
669,2020-04-05,Finance/Insurance,0.3906
670,2020-04-05,Food & Beverage,0.2739
671,2020-04-05,Healthcare,0.3874
672,2020-04-05,Hospitality Staff,0.199
673,2020-04-05,Human Resources,0.3787
674,2020-04-05,IT,0.2687
675,2020-04-05,Manufacturing/Operations Staff,0.4377
676,2020-04-05,Marketing/Advertising,0.3503
677,2020-04-05,Product Management,0.4679
678,2020-04-05,Retail Staff,0.3493
679,2020-04-05,Sales,0.3211
680,2020-04-05,Security,0.4685
681,2020-04-05,Skilled Trades,0.3964
682,2020-04-05,Supply Chain Staff,0.39
683,2020-04-05,Unassigned,0.6296
684,2020-04-06,Manufacturing/Operations Staff,0.4583
685,2020-04-06,Customer Service,0.3568
686,2020-04-06,Entertainment and Recreation,0.2407
687,2020-04-06,Facilities/Constr,0.3029
688,2020-04-06,Finance/Insurance,0.386
689,2020-04-06,Food & Beverage,0.2656
690,2020-04-06,Healthcare,0.3694
691,2020-04-06,Hospitality Staff,0.1754
692,2020-04-06,Human Resources,0.3574
693,2020-04-06,IT,0.2261
694,2020-04-06,Manufacturing/Operations Staff,0.3961
695,2020-04-06,Marketing/Advertising,0.3391
696,2020-04-06,Product Management,0.4592
697,2020-04-06,Retail Staff,0.3309
698,2020-04-06,Sales,0.2993
699,2020-04-06,Security,0.453
700,2020-04-06,Skilled Trades,0.3788
701,2020-04-06,Supply Chain Staff,0.3695
702,2020-04-06,Unassigned,0.6551
703,2020-04-07,Entertainment and Recreation,0.4797
704,2020-04-07,Customer Service,0.3497
705,2020-04-07,Entertainment and Recreation,0.2558
706,2020-04-07,Facilities/Constr,0.3222
707,2020-04-07,Finance/Insurance,0.3841
708,2020-04-07,Food & Beverage,0.2765
709,2020-04-07,Healthcare,0.3909
710,2020-04-07,Hospitality Staff,0.189
711,2020-04-07,Human Resources,0.3641
712,2020-04-07,IT,0.205
713,2020-04-07,Manufacturing/Operations Staff,0.3573
714,2020-04-07,Marketing/Advertising,0.3453
715,2020-04-07,Product Management,0.4413
716,2020-04-07,Retail Staff,0.3288
717,2020-04-07,Sales,0.3029
718,2020-04-07,Security,0.468
719,2020-04-07,Skilled Trades,0.3969
720,2020-04-07,Supply Chain Staff,0.3718
721,2020-04-07,Unassigned,0.759
722,2020-04-08,Hospitality Staff,0.4826
723,2020-04-08,Customer Service,0.3313
724,2020-04-08,Entertainment and Recreation,0.2539
725,2020-04-08,Facilities/Constr,0.3191
726,2020-04-08,Finance/Insurance,0.3766
727,2020-04-08,Food & Beverage,0.2723
728,2020-04-08,Healthcare,0.3819
729,2020-04-08,Hospitality Staff,0.1852
730,2020-04-08,Human Resources,0.3657
731,2020-04-08,IT,0.2007
732,2020-04-08,Manufacturing/Operations Staff,0.3512
733,2020-04-08,Marketing/Advertising,0.3445
734,2020-04-08,Product Management,0.4325
735,2020-04-08,Retail Staff,0.3194
736,2020-04-08,Sales,0.2974
737,2020-04-08,Security,0.4558
738,2020-04-08,Skilled Trades,0.3979
739,2020-04-08,Supply Chain Staff,0.3513
740,2020-04-08,Unassigned,0.7376
741,2020-04-09,Manufacturing/Operations Staff,0.4798
742,2020-04-09,Customer Service,0.3148
743,2020-04-09,Entertainment and Recreation,0.2507
744,2020-04-09,Facilities/Constr,0.3209
745,2020-04-09,Finance/Insurance,0.3802
746,2020-04-09,Food & Beverage,0.2713
747,2020-04-09,Healthcare,0.3757
748,2020-04-09,Hospitality Staff,0.1851
749,2020-04-09,Human Resources,0.3652
750,2020-04-09,IT,0.1974
751,2020-04-09,Manufacturing/Operations Staff,0.3462
752,2020-04-09,Marketing/Advertising,0.3407
753,2020-04-09,Product Management,0.4339
754,2020-04-09,Retail Staff,0.3145
755,2020-04-09,Sales,0.2954
756,2020-04-09,Security,0.451
757,2020-04-09,Skilled Trades,0.3975
758,2020-04-09,Supply Chain Staff,0.3443
759,2020-04-09,Unassigned,0.7347
760,2020-04-10,Retail Staff,0.4678
761,2020-04-10,Customer Service,0.2996
762,2020-04-10,Entertainment and Recreation,0.2539
763,2020-04-10,Facilities/Constr,0.3217
764,2020-04-10,Finance/Insurance,0.3801
765,2020-04-10,Food & Beverage,0.2741
766,2020-04-10,Healthcare,0.3826
767,2020-04-10,Hospitality Staff,0.1981
768,2020-04-10,Human Resources,0.3595
769,2020-04-10,IT,0.1971
770,2020-04-10,Manufacturing/Operations Staff,0.3431
771,2020-04-10,Marketing/Advertising,0.335
772,2020-04-10,Product Management,0.445
773,2020-04-10,Retail Staff,0.3072
774,2020-04-10,Sales,0.2951
775,2020-04-10,Security,0.4538
776,2020-04-10,Skilled Trades,0.3916
777,2020-04-10,Supply Chain Staff,0.3339
778,2020-04-10,Unassigned,0.7352
779,2020-04-11,Hospitality Staff,0.4516
780,2020-04-11,Customer Service,0.2722
781,2020-04-11,Entertainment and Recreation,0.246
782,2020-04-11,Facilities/Constr,0.3046
783,2020-04-11,Finance/Insurance,0.3709
784,2020-04-11,Food & Beverage,0.2559
785,2020-04-11,Healthcare,0.3722
786,2020-04-11,Hospitality Staff,0.1959
787,2020-04-11,Human Resources,0.342
788,2020-04-11,IT,0.1908
789,2020-04-11,Manufacturing/Operations Staff,0.3336
790,2020-04-11,Marketing/Advertising,0.3226
791,2020-04-11,Product Management,0.4248
792,2020-04-11,Retail Staff,0.2858
793,2020-04-11,Sales,0.2853
794,2020-04-11,Security,0.4421
795,2020-04-11,Skilled Trades,0.3775
796,2020-04-11,Supply Chain Staff,0.3172
797,2020-04-11,Unassigned,0.7099
798,2020-04-12,Manufacturing/Operations Staff,0.4595
799,2020-04-12,Customer Service,0.2729
800,2020-04-12,Entertainment and Recreation,0.2542
801,2020-04-12,Facilities/Constr,0.3097
802,2020-04-12,Finance/Insurance,0.3735
803,2020-04-12,Food & Beverage,0.2698
804,2020-04-12,Healthcare,0.3747
805,2020-04-12,Hospitality Staff,0.2034
806,2020-04-12,Human Resources,0.3466
807,2020-04-12,IT,0.1946
808,2020-04-12,Manufacturing/Operations Staff,0.3393
809,2020-04-12,Marketing/Advertising,0.3222
810,2020-04-12,Product Management,0.4233
811,2020-04-12,Retail Staff,0.2899
812,2020-04-12,Sales,0.2857
813,2020-04-12,Security,0.4572
814,2020-04-12,Skilled Trades,0.3853
815,2020-04-12,Supply Chain Staff,0.3271
816,2020-04-12,Unassigned,0.7293
817,2020-04-13,Entertainment and Recreation,0.4537
818,2020-04-13,Customer Service,0.2685
819,2020-04-13,Entertainment and Recreation,0.2569
820,2020-04-13,Facilities/Constr,0.314
821,2020-04-13,Finance/Insurance,0.3714
822,2020-04-13,Food & Beverage,0.2705
823,2020-04-13,Healthcare,0.3742
824,2020-04-13,Hospitality Staff,0.2125
825,2020-04-13,Human Resources,0.3414
826,2020-04-13,IT,0.1955
827,2020-04-13,Manufacturing/Operations Staff,0.3364
828,2020-04-13,Marketing/Advertising,0.318
829,2020-04-13,Product Management,0.4147
830,2020-04-13,Retail Staff,0.288
831,2020-04-13,Sales,0.2867
832,2020-04-13,Security,0.4531
833,2020-04-13,Skilled Trades,0.3845
834,2020-04-13,Supply Chain Staff,0.3269
835,2020-04-13,Unassigned,0.7178
836,2020-04-14,Supply Chain Staff,0.4083
837,2020-04-14,Customer Service,0.2435
838,2020-04-14,Entertainment and Recreation,0.2084
839,2020-04-14,Facilities/Constr,0.2789
840,2020-04-14,Finance/Insurance,0.3361
841,2020-04-14,Food & Beverage,0.2468
842,2020-04-14,Healthcare,0.3276
843,2020-04-14,Hospitality Staff,0.18
844,2020-04-14,Human Resources,0.2964
845,2020-04-14,IT,0.1574
846,2020-04-14,Manufacturing/Operations Staff,0.2914
847,2020-04-14,Marketing/Advertising,0.2776
848,2020-04-14,Product Management,0.3662
849,2020-04-14,Retail Staff,0.2619
850,2020-04-14,Sales,0.2463
851,2020-04-14,Security,0.423
852,2020-04-14,Skilled Trades,0.3364
853,2020-04-14,Supply Chain Staff,0.3002
854,2020-04-14,Unassigned,0.5812
855,2020-04-15,Retail Staff,0.3938
856,2020-04-15,Customer Service,0.2442
857,2020-04-15,Entertainment and Recreation,0.2122
858,2020-04-15,Facilities/Constr,0.2867
859,2020-04-15,Finance/Insurance,0.3366
860,2020-04-15,Food & Beverage,0.2568
861,2020-04-15,Healthcare,0.3257
862,2020-04-15,Hospitality Staff,0.1859
863,2020-04-15,Human Resources,0.2898
864,2020-04-15,IT,0.1553
865,2020-04-15,Manufacturing/Operations Staff,0.2981
866,2020-04-15,Marketing/Advertising,0.267
867,2020-04-15,Product Management,0.3724
868,2020-04-15,Retail Staff,0.2681
869,2020-04-15,Sales,0.2476
870,2020-04-15,Security,0.4312
871,2020-04-15,Skilled Trades,0.3347
872,2020-04-15,Supply Chain Staff,0.3051
873,2020-04-15,Unassigned,0.5781
874,2020-04-16,Finance/Insurance,0.3854
875,2020-04-16,Customer Service,0.2444
876,2020-04-16,Entertainment and Recreation,0.2184
877,2020-04-16,Facilities/Constr,0.2898
878,2020-04-16,Finance/Insurance,0.3329
879,2020-04-16,Food & Beverage,0.2594
880,2020-04-16,Healthcare,0.3222
881,2020-04-16,Hospitality Staff,0.1915
882,2020-04-16,Human Resources,0.2856
883,2020-04-16,IT,0.1596
884,2020-04-16,Manufacturing/Operations Staff,0.3024
885,2020-04-16,Marketing/Advertising,0.2645
886,2020-04-16,Product Management,0.3812
887,2020-04-16,Retail Staff,0.2715
888,2020-04-16,Sales,0.2523
889,2020-04-16,Security,0.4326
890,2020-04-16,Skilled Trades,0.3361
891,2020-04-16,Supply Chain Staff,0.3059
892,2020-04-16,Unassigned,0.5737
893,2020-04-17,Manufacturing/Operations Staff,0.388
894,2020-04-17,Customer Service,0.2505
895,2020-04-17,Entertainment and Recreation,0.2238
896,2020-04-17,Facilities/Constr,0.2998
897,2020-04-17,Finance/Insurance,0.3381
898,2020-04-17,Food & Beverage,0.2695
899,2020-04-17,Healthcare,0.3312
900,2020-04-17,Hospitality Staff,0.2017
901,2020-04-17,Human Resources,0.2782
902,2020-04-17,IT,0.1622
903,2020-04-17,Manufacturing/Operations Staff,0.314
904,2020-04-17,Marketing/Advertising,0.2654
905,2020-04-17,Product Management,0.38
906,2020-04-17,Retail Staff,0.2805
907,2020-04-17,Sales,0.2556
908,2020-04-17,Security,0.4419
909,2020-04-17,Skilled Trades,0.3478
910,2020-04-17,Supply Chain Staff,0.3165
911,2020-04-17,Unassigned,0.5752
912,2020-04-18,Food & Beverage,0.3988
913,2020-04-18,Customer Service,0.2664
914,2020-04-18,Entertainment and Recreation,0.2335
915,2020-04-18,Facilities/Constr,0.3188
916,2020-04-18,Finance/Insurance,0.3482
917,2020-04-18,Food & Beverage,0.2894
918,2020-04-18,Healthcare,0.3389
919,2020-04-18,Hospitality Staff,0.2139
920,2020-04-18,Human Resources,0.2846
921,2020-04-18,IT,0.1657
922,2020-04-18,Manufacturing/Operations Staff,0.3249
923,2020-04-18,Marketing/Advertising,0.2797
924,2020-04-18,Product Management,0.3956
925,2020-04-18,Retail Staff,0.3016
926,2020-04-18,Sales,0.2642
927,2020-04-18,Security,0.4619
928,2020-04-18,Skilled Trades,0.3648
929,2020-04-18,Supply Chain Staff,0.3353
930,2020-04-18,Unassigned,0.6039
931,2020-04-19,Security,0.3897
932,2020-04-19,Customer Service,0.2615
933,2020-04-19,Entertainment and Recreation,0.2272
934,2020-04-19,Facilities/Constr,0.3125
935,2020-04-19,Finance/Insurance,0.3444
936,2020-04-19,Food & Beverage,0.2794
937,2020-04-19,Healthcare,0.3338
938,2020-04-19,Hospitality Staff,0.2107
939,2020-04-19,Human Resources,0.2709
940,2020-04-19,IT,0.162
941,2020-04-19,Manufacturing/Operations Staff,0.3175
942,2020-04-19,Marketing/Advertising,0.2772
943,2020-04-19,Product Management,0.3878
944,2020-04-19,Retail Staff,0.2959
945,2020-04-19,Sales,0.263
946,2020-04-19,Security,0.4478
947,2020-04-19,Skilled Trades,0.3546
948,2020-04-19,Supply Chain Staff,0.3235
949,2020-04-19,Unassigned,0.5806
950,2020-04-20,Facilities/Constr,0.3958
951,2020-04-20,Customer Service,0.2737
952,2020-04-20,Entertainment and Recreation,0.2256
953,2020-04-20,Facilities/Constr,0.3153
954,2020-04-20,Finance/Insurance,0.3491
955,2020-04-20,Food & Beverage,0.2817
956,2020-04-20,Healthcare,0.3309
957,2020-04-20,Hospitality Staff,0.21
958,2020-04-20,Human Resources,0.267
959,2020-04-20,IT,0.1637
960,2020-04-20,Manufacturing/Operations Staff,0.3222
961,2020-04-20,Marketing/Advertising,0.2741
962,2020-04-20,Product Management,0.3995
963,2020-04-20,Retail Staff,0.3019
964,2020-04-20,Sales,0.2721
965,2020-04-20,Security,0.453
966,2020-04-20,Skilled Trades,0.3621
967,2020-04-20,Supply Chain Staff,0.3252
968,2020-04-20,Unassigned,0.5767
969,2020-04-21,Finance/Insurance,0.4018
970,2020-04-21,Customer Service,0.2894
971,2020-04-21,Entertainment and Recreation,0.2253
972,2020-04-21,Facilities/Constr,0.3104
973,2020-04-21,Finance/Insurance,0.3546
974,2020-04-21,Food & Beverage,0.2892
975,2020-04-21,Healthcare,0.3293
976,2020-04-21,Hospitality Staff,0.2093
977,2020-04-21,Human Resources,0.265
978,2020-04-21,IT,0.1633
979,2020-04-21,Manufacturing/Operations Staff,0.3296
980,2020-04-21,Marketing/Advertising,0.2737
981,2020-04-21,Product Management,0.4156
982,2020-04-21,Retail Staff,0.3122
983,2020-04-21,Sales,0.2796
984,2020-04-21,Security,0.4476
985,2020-04-21,Skilled Trades,0.3695
986,2020-04-21,Supply Chain Staff,0.3335
987,2020-04-21,Unassigned,0.5738
988,2020-04-22,Supply Chain Staff,0.4181
989,2020-04-22,Customer Service,0.3001
990,2020-04-22,Entertainment and Recreation,0.2244
991,2020-04-22,Facilities/Constr,0.312
992,2020-04-22,Finance/Insurance,0.3623
993,2020-04-22,Food & Beverage,0.2949
994,2020-04-22,Healthcare,0.3352
995,2020-04-22,Hospitality Staff,0.2119
996,2020-04-22,Human Resources,0.2583
997,2020-04-22,IT,0.1647
998,2020-04-22,Manufacturing/Operations Staff,0.3321
999,2020-04-22,Marketing/Advertising,0.2829
1000,2020-04-22,Product Management,0.4106
1001,2020-04-22,Retail Staff,0.3202
1002,2020-04-22,Sales,0.2831
1003,2020-04-22,Security,0.4433
1004,2020-04-22,Skilled Trades,0.3804
1005,2020-04-22,Supply Chain Staff,0.3422
1006,2020-04-22,Unassigned,0.5815
1007,2020-04-23,Skilled Trades,0.4252
1008,2020-04-23,Customer Service,0.3181
1009,2020-04-23,Entertainment and Recreation,0.2264
1010,2020-04-23,Facilities/Constr,0.3208
1011,2020-04-23,Finance/Insurance,0.3672
1012,2020-04-23,Food & Beverage,0.3082
1013,2020-04-23,Healthcare,0.3349
1014,2020-04-23,Hospitality Staff,0.2195
1015,2020-04-23,Human Resources,0.2531
1016,2020-04-23,IT,0.1619
1017,2020-04-23,Manufacturing/Operations Staff,0.3331
1018,2020-04-23,Marketing/Advertising,0.2973
1019,2020-04-23,Product Management,0.4019
1020,2020-04-23,Retail Staff,0.3345
1021,2020-04-23,Sales,0.2862
1022,2020-04-23,Security,0.4433
1023,2020-04-23,Skilled Trades,0.3862
1024,2020-04-23,Supply Chain Staff,0.3536
1025,2020-04-23,Unassigned,0.5852
1026,2020-04-24,Customer Service,0.4304
1027,2020-04-24,Customer Service,0.3259
1028,2020-04-24,Entertainment and Recreation,0.2227
1029,2020-04-24,Facilities/Constr,0.3248
1030,2020-04-24,Finance/Insurance,0.3673
1031,2020-04-24,Food & Beverage,0.31
1032,2020-04-24,Healthcare,0.3352
1033,2020-04-24,Hospitality Staff,0.2182
1034,2020-04-24,Human Resources,0.2648
1035,2020-04-24,IT,0.159
1036,2020-04-24,Manufacturing/Operations Staff,0.3315
1037,2020-04-24,Marketing/Advertising,0.3159
1038,2020-04-24,Product Management,0.3899
1039,2020-04-24,Retail Staff,0.3341
1040,2020-04-24,Sales,0.2837
1041,2020-04-24,Security,0.4472
1042,2020-04-24,Skilled Trades,0.3872
1043,2020-04-24,Supply Chain Staff,0.3563
1044,2020-04-24,Unassigned,0.5814
1045,2020-04-25,Security,0.4306
1046,2020-04-25,Customer Service,0.3305
1047,2020-04-25,Entertainment and Recreation,0.2223
1048,2020-04-25,Facilities/Constr,0.3244
1049,2020-04-25,Finance/Insurance,0.3685
1050,2020-04-25,Food & Beverage,0.3128
1051,2020-04-25,Healthcare,0.3295
1052,2020-04-25,Hospitality Staff,0.2159
1053,2020-04-25,Human Resources,0.2621
1054,2020-04-25,IT,0.1579
1055,2020-04-25,Manufacturing/Operations Staff,0.3315
1056,2020-04-25,Marketing/Advertising,0.3241
1057,2020-04-25,Product Management,0.3926
1058,2020-04-25,Retail Staff,0.3367
1059,2020-04-25,Sales,0.2841
1060,2020-04-25,Security,0.4421
1061,2020-04-25,Skilled Trades,0.387
1062,2020-04-25,Supply Chain Staff,0.3569
1063,2020-04-25,Unassigned,0.5777
1064,2020-04-26,Product Management,0.4339
1065,2020-04-26,Customer Service,0.3331
1066,2020-04-26,Entertainment and Recreation,0.2226
1067,2020-04-26,Facilities/Constr,0.3261
1068,2020-04-26,Finance/Insurance,0.3703
1069,2020-04-26,Food & Beverage,0.3138
1070,2020-04-26,Healthcare,0.3324
1071,2020-04-26,Hospitality Staff,0.2144
1072,2020-04-26,Human Resources,0.2635
1073,2020-04-26,IT,0.156
1074,2020-04-26,Manufacturing/Operations Staff,0.3314
1075,2020-04-26,Marketing/Advertising,0.323
1076,2020-04-26,Product Management,0.3929
1077,2020-04-26,Retail Staff,0.3418
1078,2020-04-26,Sales,0.2832
1079,2020-04-26,Security,0.4456
1080,2020-04-26,Skilled Trades,0.3907
1081,2020-04-26,Supply Chain Staff,0.3599
1082,2020-04-26,Unassigned,0.5798
1083,2020-04-27,Sales,0.4572
1084,2020-04-27,Customer Service,0.3418
1085,2020-04-27,Entertainment and Recreation,0.2433
1086,2020-04-27,Facilities/Constr,0.3458
1087,2020-04-27,Finance/Insurance,0.3807
1088,2020-04-27,Food & Beverage,0.3347
1089,2020-04-27,Healthcare,0.3448
1090,2020-04-27,Hospitality Staff,0.2288
1091,2020-04-27,Human Resources,0.2689
1092,2020-04-27,IT,0.1569
1093,2020-04-27,Manufacturing/Operations Staff,0.342
1094,2020-04-27,Marketing/Advertising,0.3475
1095,2020-04-27,Product Management,0.4008
1096,2020-04-27,Retail Staff,0.357
1097,2020-04-27,Sales,0.2879
1098,2020-04-27,Security,0.4421
1099,2020-04-27,Skilled Trades,0.4069
1100,2020-04-27,Supply Chain Staff,0.3799
1101,2020-04-27,Unassigned,0.5946
1102,2020-04-28,Human Resources,0.4619
1103,2020-04-28,Customer Service,0.348
1104,2020-04-28,Entertainment and Recreation,0.2505
1105,2020-04-28,Facilities/Constr,0.3551
1106,2020-04-28,Finance/Insurance,0.3833
1107,2020-04-28,Food & Beverage,0.3429
1108,2020-04-28,Healthcare,0.3526
1109,2020-04-28,Hospitality Staff,0.2442
1110,2020-04-28,Human Resources,0.268
1111,2020-04-28,IT,0.1561
1112,2020-04-28,Manufacturing/Operations Staff,0.348
1113,2020-04-28,Marketing/Advertising,0.3574
1114,2020-04-28,Product Management,0.3948
1115,2020-04-28,Retail Staff,0.3661
1116,2020-04-28,Sales,0.2829
1117,2020-04-28,Security,0.4478
1118,2020-04-28,Skilled Trades,0.4187
1119,2020-04-28,Supply Chain Staff,0.3854
1120,2020-04-28,Unassigned,0.6079
1121,2020-04-29,Food & Beverage,0.4541
1122,2020-04-29,Customer Service,0.3576
1123,2020-04-29,Entertainment and Recreation,0.2563
1124,2020-04-29,Facilities/Constr,0.3575
1125,2020-04-29,Finance/Insurance,0.3862
1126,2020-04-29,Food & Beverage,0.3492
1127,2020-04-29,Healthcare,0.3522
1128,2020-04-29,Hospitality Staff,0.2459
1129,2020-04-29,Human Resources,0.2711
1130,2020-04-29,IT,0.1541
1131,2020-04-29,Manufacturing/Operations Staff,0.3508
1132,2020-04-29,Marketing/Advertising,0.3678
1133,2020-04-29,Product Management,0.4164
1134,2020-04-29,Retail Staff,0.3766
1135,2020-04-29,Sales,0.2816
1136,2020-04-29,Security,0.4578
1137,2020-04-29,Skilled Trades,0.4197
1138,2020-04-29,Supply Chain Staff,0.3843
1139,2020-04-29,Unassigned,0.611
1140,2020-04-30,Entertainment and Recreation,0.4445
1141,2020-04-30,Customer Service,0.3652
1142,2020-04-30,Entertainment and Recreation,0.2663
1143,2020-04-30,Facilities/Constr,0.3714
1144,2020-04-30,Finance/Insurance,0.3887
1145,2020-04-30,Food & Beverage,0.356
1146,2020-04-30,Healthcare,0.3486
1147,2020-04-30,Hospitality Staff,0.2472
1148,2020-04-30,Human Resources,0.2751
1149,2020-04-30,IT,0.154
1150,2020-04-30,Manufacturing/Operations Staff,0.3574
1151,2020-04-30,Marketing/Advertising,0.3606
1152,2020-04-30,Product Management,0.4372
1153,2020-04-30,Retail Staff,0.3815
1154,2020-04-30,Sales,0.2897
1155,2020-04-30,Security,0.4646
1156,2020-04-30,Skilled Trades,0.428
1157,2020-04-30,Supply Chain Staff,0.3905
1158,2020-04-30,Unassigned,0.6181
1159,2020-05-01,Marketing/Advertising,0.4685
1160,2020-05-01,Customer Service,0.3889
1161,2020-05-01,Entertainment and Recreation,0.2904
1162,2020-05-01,Facilities/Constr,0.3896
1163,2020-05-01,Finance/Insurance,0.4049
1164,2020-05-01,Food & Beverage,0.3872
1165,2020-05-01,Healthcare,0.365
1166,2020-05-01,Hospitality Staff,0.2568
1167,2020-05-01,Human Resources,0.2817
1168,2020-05-01,IT,0.1581
1169,2020-05-01,Manufacturing/Operations Staff,0.3801
1170,2020-05-01,Marketing/Advertising,0.3587
1171,2020-05-01,Product Management,0.4736
1172,2020-05-01,Retail Staff,0.405
1173,2020-05-01,Sales,0.3069
1174,2020-05-01,Security,0.493
1175,2020-05-01,Skilled Trades,0.4595
1176,2020-05-01,Supply Chain Staff,0.4254
1177,2020-05-01,Unassigned,0.6709
1178,2020-05-02,Supply Chain Staff,0.4624
